"","observed_on","year","prism_tmin","prism_tmax","Month","Day","yday","Latitude","id","local_hour","hour_temperature","color","colorid","season"
"2574","2021-06-27",2021,22.3084245370039,32.1239806684867,6,27,178,30,84714254,11,30.8190094283338,"green",1,"Breeding season"
"2575","2021-06-29",2021,24.2324757884841,31.5726168980531,6,29,180,30,85020246,16,31.1330029525006,"green",1,"Breeding season"
"2576","2021-07-03",2021,24.5603022869164,31.8931841209978,7,3,184,30,85573034,12,31.4528673962902,"green",1,"Breeding season"
"2577","2021-07-04",2021,22.8221646330764,32.5737678010908,7,4,185,30,85653881,12,31.9877329465549,"green",1,"Breeding season"
"2578","2021-07-07",2021,22.8221646330764,32.5737678010908,7,7,188,30,86157379,21,26.2195242741057,"green",1,"Breeding season"
"2579","2021-07-11",2021,22.8221646330764,32.5737678010908,7,11,192,30,86603406,14,32.5737678010908,"brown",0,"Breeding season"
"2580","2021-07-15",2021,22.8221646330764,32.5737678010908,7,15,196,30,87232373,10,30.2702553066752,"brown",0,"Breeding season"
"2581","2014-04-22",2014,12.7596446241371,24.9882233831057,4,22,112,30,87353047,23,15.3454242332097,"brown",0,"Breeding season"
"2582","2021-07-17",2021,22.8221646330764,32.5737678010908,7,17,198,30,87429344,11,31.2501643536468,"brown",0,"Breeding season"
"2583","2019-09-19",2019,22.0310055790474,34.2053118778074,9,19,262,30,87841233,14,34.2053118778074,"brown",0,"Non-Breeding season"
"2584","2021-07-24",2021,22.8221646330764,32.5737678010908,7,24,205,30,88435607,14,32.5737678010908,"green",1,"Breeding season"
"2585","2021-07-27",2021,22.8221646330764,32.5737678010908,7,27,208,30,88836624,13,32.4206266610847,"green",1,"Breeding season"
"2586","2021-07-22",2021,24.5603022869164,31.8931841209978,7,22,203,30,89131990,13,31.7792406964236,"brown",0,"Breeding season"
"2587","2021-08-05",2021,23.1771807785528,33.8943793573217,8,5,217,30,90191422,18,31.2505083640344,"brown",0,"Breeding season"
"2588","2021-07-18",2021,22.8221646330764,32.5737678010908,7,18,199,30,90206665,21,26.1962191880541,"brown",0,"Breeding season"
"2589","2021-07-12",2021,24.5603022869164,31.8931841209978,7,12,193,30,90257243,14,31.8931841209978,"brown",0,"Breeding season"
"2590","2020-06-03",2020,23.3461018813918,31.753021353229,6,4,155,30,90350603,9,28.7416881893316,"brown",0,"Breeding season"
"2591","2019-06-29",2019,23.938248851288,32.2847156720515,6,29,180,30,90363635,0,23.938248851288,"green",1,"Breeding season"
"2592","2018-05-13",2018,21.4069865514505,30.655378344688,5,13,133,30,90778504,12,30.0719498814164,"green",1,"Breeding season"
"2593","2021-06-30",2021,24.2324757884841,31.5726168980531,6,30,181,30,91113735,15,31.4618177199348,"green",1,"Breeding season"
"2594","2021-08-14",2021,23.1771807785528,33.8943793573217,8,14,226,30,91157077,15,33.7179156004324,"brown",0,"Breeding season"
"2595","2021-08-14",2021,25.001943216128,33.0265847954893,8,14,226,30,91163314,14,33.0265847954893,"green",1,"Breeding season"
"2596","2021-08-15",2021,23.1771807785528,33.8943793573217,8,15,227,30,91357895,10,31.177920687906,"green",1,"Breeding season"
"2597","2021-08-15",2021,23.1771807785528,33.8943793573217,8,15,227,30,91357919,10,31.177920687906,"green",1,"Breeding season"
"2598","2021-06-22",2021,22.3084245370039,32.1239806684867,6,22,173,30,91373799,14,32.1239806684867,"green",1,"Breeding season"
"2599","2021-07-14",2021,22.8221646330764,32.5737678010908,7,14,195,30,91487443,19,29.0147260033802,"brown",0,"Breeding season"
"2600","2021-07-17",2021,22.8221646330764,32.5737678010908,7,17,198,30,91492849,13,32.4236346874862,"brown",0,"Breeding season"
"2601","2020-07-16",2020,24.0184000560216,34.1817839452619,7,17,198,30,91792522,20,28.6168174436688,"green",1,"Breeding season"
"2602","2016-08-28",2016,24.9688783467852,32.6051587531164,8,29,241,30,92167038,17,31.4456701036897,"green",1,"Breeding season"
"2603","2016-08-20",2016,24.9688783467852,32.6051587531164,8,21,233,30,92168559,13,32.4766981287335,"green",1,"Breeding season"
"2604","2021-08-27",2021,23.1771807785528,33.8943793573217,8,27,239,30,92720388,23,25.4446633699579,"green",1,"Breeding season"
"2605","2021-09-05",2021,18.9517747569547,32.1428043913799,9,5,248,30,93858512,21,23.3134916494291,"green",1,"Non-Breeding season"
"2606","2021-09-06",2021,18.9517747569547,32.1428043913799,9,6,249,30,93952076,22,22.4443174877959,"green",1,"Non-Breeding season"
"2607","2021-09-06",2021,18.9517747569547,32.1428043913799,9,6,249,30,93952709,22,22.4443174877959,"brown",0,"Non-Breeding season"
"2608","2021-09-06",2021,21.499649046345,31.2946128302841,9,6,249,30,93962283,21,24.7356360853647,"green",1,"Non-Breeding season"
"2609","2021-09-16",2021,21.499649046345,31.2946128302841,9,16,259,30,95044014,12,30.5807728667726,"green",1,"Non-Breeding season"
"2610","2021-06-30",2021,22.3084245370039,32.1239806684867,6,30,181,30,95047282,16,31.5357918425966,"brown",0,"Breeding season"
"2611","2021-09-16",2021,21.499649046345,31.2946128302841,9,16,259,30,95087215,18,28.5432998118867,"green",1,"Non-Breeding season"
"2612","2021-09-17",2021,21.499649046345,31.2946128302841,9,17,260,30,95670293,13,31.1138411516637,"brown",0,"Non-Breeding season"
"2613","2021-09-17",2021,21.499649046345,31.2946128302841,9,17,260,30,95670297,13,31.1138411516637,"brown",0,"Non-Breeding season"
"2614","2021-09-21",2021,21.499649046345,31.2946128302841,9,21,264,30,95679050,11,29.6846382213296,"green",1,"Non-Breeding season"
"2615","2021-09-28",2021,18.9517747569547,32.1428043913799,9,28,271,30,96503668,15,31.8892654920133,"green",1,"Non-Breeding season"
"2616","2021-09-28",2021,18.9517747569547,32.1428043913799,9,28,271,30,96503671,15,31.8892654920133,"green",1,"Non-Breeding season"
"2617","2021-09-16",2021,18.9517747569547,32.1428043913799,9,16,259,30,96508258,12,31.18146504183,"green",1,"Non-Breeding season"
"2618","2021-09-19",2021,18.9517747569547,32.1428043913799,9,19,262,30,97070036,15,31.8975726397147,"green",1,"Non-Breeding season"
"2619","2021-10-05",2021,15.9855285265529,28.7908628408801,10,5,278,30,97501452,19,22.4951037935145,"brown",0,"Non-Breeding season"
"2620","2021-10-07",2021,15.9855285265529,28.7908628408801,10,7,280,30,97613348,11,26.5598750764216,"green",1,"Non-Breeding season"
"2621","2021-10-10",2021,15.9855285265529,28.7908628408801,10,10,283,30,97832632,11,26.5351708206832,"green",1,"Non-Breeding season"
"2622","2021-10-11",2021,15.9855285265529,28.7908628408801,10,11,284,30,97901634,10,24.8607780254328,"brown",0,"Non-Breeding season"
"2623","2021-10-11",2021,15.9855285265529,28.7908628408801,10,11,284,30,97946718,16,27.7674452606397,"green",1,"Non-Breeding season"
"2624","2021-10-16",2021,15.9855285265529,28.7908628408801,10,16,289,30,98481279,18,24.4351374993355,"brown",0,"Non-Breeding season"
"2625","2021-10-17",2021,15.9855285265529,28.7908628408801,10,17,290,30,98543099,12,27.7443206153088,"brown",0,"Non-Breeding season"
"2626","2021-10-15",2021,15.9855285265529,28.7908628408801,10,15,288,30,98651294,18,24.4634383590568,"brown",0,"Non-Breeding season"
"2627","2021-10-15",2021,15.9855285265529,28.7908628408801,10,15,288,30,98651360,20,21.0622866471234,"brown",0,"Non-Breeding season"
"2628","2021-10-10",2021,18.991251457359,28.9914792107556,10,10,283,30,98974491,2,18.991251457359,"green",1,"Non-Breeding season"
"2629","2021-10-20",2021,15.9855285265529,28.7908628408801,10,20,293,30,99302017,12,27.7326430002371,"green",1,"Non-Breeding season"
"2630","2021-10-25",2021,18.991251457359,28.9914792107556,10,25,298,30,99379684,15,28.7788012296496,"green",1,"Non-Breeding season"
"2631","2021-10-27",2021,15.9855285265529,28.7908628408801,10,27,300,30,99584208,18,24.1576850737834,"green",1,"Non-Breeding season"
"2632","2021-10-27",2021,15.9855285265529,28.7908628408801,10,27,300,30,99585461,21,20.0858031039599,"green",1,"Non-Breeding season"
"2633","2021-10-31",2021,15.9855285265529,28.7908628408801,10,31,304,30,99911774,16,27.6897414404192,"brown",0,"Non-Breeding season"
"2634","2021-10-31",2021,15.9855285265529,28.7908628408801,10,31,304,30,99947875,18,24.0711411909407,"green",1,"Non-Breeding season"
"2635","2021-10-31",2021,15.9855285265529,28.7908628408801,10,31,304,30,99948009,18,24.0711411909407,"green",1,"Non-Breeding season"
"2636","2021-11-08",2021,7.25223415294578,21.2844592514352,11,8,312,30,100628766,13,20.9709642785679,"brown",0,"Non-Breeding season"
"2637","2021-11-09",2021,7.25223415294578,21.2844592514352,11,9,313,30,100715901,15,20.9699267438424,"green",1,"Non-Breeding season"
"2638","2021-11-20",2021,7.25223415294578,21.2844592514352,11,20,324,30,101561085,14,21.2844592514352,"green",1,"Non-Breeding season"
"2639","2021-11-20",2021,7.25223415294578,21.2844592514352,11,20,324,30,101893676,17,18.4470672684756,"green",1,"Non-Breeding season"
"2640","2021-12-03",2021,12.0285814376104,22.653212833797,12,3,337,30,102431843,15,22.3993929417893,"green",1,"Non-Breeding season"
"2641","2021-11-13",2021,7.25223415294578,21.2844592514352,11,13,317,30,102462186,13,20.9658668423019,"brown",0,"Non-Breeding season"
"2642","2021-12-05",2021,14.9536031915866,23.6067483895951,12,5,339,30,102550726,14,23.6067483895951,"green",1,"Non-Breeding season"
"2643","2021-12-10",2021,12.0285814376104,22.653212833797,12,10,344,30,102815911,8,14.652652882104,"brown",0,"Non-Breeding season"
"2644","2021-12-11",2021,12.0285814376104,22.653212833797,12,11,345,30,103006346,12,21.6382009121245,"brown",0,"Non-Breeding season"
"2645","2021-11-17",2021,7.25223415294578,21.2844592514352,11,17,321,30,103077964,12,20.0093848286289,"green",1,"Non-Breeding season"
"2646","2021-12-22",2021,12.0285814376104,22.653212833797,12,22,356,30,103563632,15,22.3947057264961,"green",1,"Non-Breeding season"
"2647","2022-01-08",2022,1.82638067061352,16.1752768423472,1,8,8,30,104740339,15,15.8309731463908,"brown",0,"Non-Breeding season"
"2648","2022-02-06",2022,2.08788660370532,15.7192242096481,2,6,37,30,106265184,15,15.4163557862758,"brown",0,"Non-Breeding season"
"2649","2022-03-01",2022,6.8620293368878,21.8338228782999,3,1,60,30,107782143,14,21.8338228782999,"brown",0,"Non-Breeding season"
"2650","2022-03-06",2022,6.8620293368878,21.8338228782999,3,6,65,30,108529391,12,20.6460489357262,"green",1,"Non-Breeding season"
"2651","2022-03-06",2022,6.8620293368878,21.8338228782999,3,6,65,30,108529402,13,21.5338747806494,"green",1,"Non-Breeding season"
"2652","2022-03-06",2022,6.8620293368878,21.8338228782999,3,6,65,30,108529403,12,20.6460489357262,"green",1,"Non-Breeding season"
"2653","2022-03-06",2022,6.8620293368878,21.8338228782999,3,6,65,30,108529424,14,21.8338228782999,"green",1,"Non-Breeding season"
"2654","2022-03-14",2022,10.0109919307733,21.9942191020007,3,14,73,30,108604955,15,21.7613699440353,"green",1,"Non-Breeding season"
"2655","2022-03-14",2022,6.8620293368878,21.8338228782999,3,14,73,30,108611643,13,21.5429021213505,"brown",0,"Non-Breeding season"
"2656","2022-03-14",2022,6.8620293368878,21.8338228782999,3,14,73,30,108628237,17,19.2829321589755,"brown",0,"Non-Breeding season"
"2657","2022-03-18",2022,6.8620293368878,21.8338228782999,3,18,77,30,108953833,12,20.6986436511365,"brown",0,"Non-Breeding season"
"2658","2022-03-24",2022,6.8620293368878,21.8338228782999,3,24,83,30,109379620,11,19.3750234118137,"green",1,"Non-Breeding season"
"2659","2022-03-28",2022,6.8620293368878,21.8338228782999,3,28,87,30,109831162,8,12.9245181433445,"brown",0,"Non-Breeding season"
"2660","2022-03-14",2022,6.8620293368878,21.8338228782999,3,14,73,30,109854433,16,20.6814457620606,"green",1,"Non-Breeding season"
"2661","2022-03-30",2022,10.0109919307733,21.9942191020007,3,30,89,30,109958838,19,16.3906323334296,"green",1,"Non-Breeding season"
"2662","2022-04-03",2022,17.8980651255844,26.8668984025952,4,3,93,29,110283812,10,24.3889062261615,"green",1,"Breeding season"
"2663","2022-03-06",2022,6.8620293368878,21.8338228782999,3,6,65,30,110284192,12,20.6460489357262,"brown",0,"Non-Breeding season"
"2664","2022-04-03",2022,14.2938505093677,26.7603878052637,4,3,93,30,110301499,12,25.8690934439145,"green",1,"Breeding season"
"2665","2022-04-05",2022,14.2938505093677,26.7603878052637,4,5,95,30,110522715,15,26.5371471520853,"green",1,"Breeding season"
"2666","2022-04-03",2022,17.8980651255844,26.8668984025952,4,3,93,30,110810465,12,26.2256721873324,"brown",0,"Breeding season"
"2667","2022-04-09",2022,14.2938505093677,26.7603878052637,4,9,99,30,110911178,18,23.3920964072221,"green",1,"Breeding season"
"2668","2022-04-10",2022,14.2938505093677,26.7603878052637,4,10,100,30,111033638,11,24.8324832943117,"green",1,"Breeding season"
"2669","2022-04-10",2022,14.2938505093677,26.7603878052637,4,10,100,30,111060531,17,24.8324832943117,"green",1,"Breeding season"
"2670","2022-04-05",2022,17.8980651255844,26.8668984025952,4,5,95,30,111159907,19,22.7485521602172,"green",1,"Breeding season"
"2671","2022-04-12",2022,17.8980651255844,26.8668984025952,4,12,102,30,111202210,11,25.4892830528203,"green",1,"Breeding season"
"2672","2022-04-12",2022,14.2938505093677,26.7603878052637,4,12,102,30,111229188,15,26.542580888773,"green",1,"Breeding season"
"2673","2021-08-06",2021,23.1771807785528,33.8943793573217,8,6,218,30,111359117,11,32.3748617296178,"green",1,"Breeding season"
"2674","2022-04-14",2022,14.2938505093677,26.7603878052637,4,14,104,30,111429390,11,24.8583347443192,"brown",0,"Breeding season"
"2675","2022-04-14",2022,14.2938505093677,26.7603878052637,4,14,104,30,111442133,14,26.7603878052637,"brown",0,"Breeding season"
"2676","2022-04-15",2022,14.2938505093677,26.7603878052637,4,15,105,30,111547572,14,26.7603878052637,"green",1,"Breeding season"
"2677","2022-04-15",2022,17.8980651255844,26.8668984025952,4,15,105,30,111550856,14,26.8668984025952,"green",1,"Breeding season"
"2678","2022-04-15",2022,14.2938505093677,26.7603878052637,4,15,105,30,111558224,15,26.5448085782311,"green",1,"Breeding season"
"2679","2021-08-06",2021,23.1771807785528,33.8943793573217,8,6,218,30,111566228,9,29.8529313830271,"green",1,"Breeding season"
"2680","2021-08-06",2021,23.1771807785528,33.8943793573217,8,6,218,30,111654982,13,33.7218611589109,"green",1,"Breeding season"
"2681","2022-04-17",2022,14.2938505093677,26.7603878052637,4,17,107,30,111795117,11,24.8771073788622,"green",1,"Breeding season"
"2682","2022-04-18",2022,14.2938505093677,26.7603878052637,4,18,108,30,111971152,16,25.914034624992,"green",1,"Breeding season"
"2683","2022-04-18",2022,14.2938505093677,26.7603878052637,4,18,108,30,111976689,17,24.8832439112889,"brown",0,"Breeding season"
"2684","2022-04-12",2022,14.2938505093677,26.7603878052637,4,12,102,30,112115095,15,26.542580888773,"green",1,"Breeding season"
"2685","2022-04-16",2022,14.2938505093677,26.7603878052637,4,16,106,30,112116662,14,26.7603878052637,"green",1,"Breeding season"
"2686","2022-04-20",2022,14.2938505093677,26.7603878052637,4,20,110,30,112212014,13,26.5483792444626,"green",1,"Breeding season"
"2687","2022-04-21",2022,17.8980651255844,26.8668984025952,4,21,111,30,112383446,10,24.5361382294357,"green",1,"Breeding season"
"2688","2022-04-14",2022,14.2938505093677,26.7603878052637,4,14,104,30,112428303,14,26.7603878052637,"brown",0,"Breeding season"
"2689","2022-04-23",2022,14.2938505093677,26.7603878052637,4,23,113,30,112540756,13,26.5504327099903,"brown",0,"Breeding season"
"2690","2022-04-23",2022,17.8980651255844,26.8668984025952,4,23,113,30,112574536,15,26.7158498635766,"brown",0,"Breeding season"
"2691","2022-04-26",2022,14.2938505093677,26.7603878052637,4,26,116,30,112989897,13,26.5524164808635,"brown",0,"Breeding season"
"2692","2022-04-26",2022,14.2938505093677,26.7603878052637,4,26,116,30,113015609,13,26.5524164808635,"green",1,"Breeding season"
"2693","2022-04-27",2022,14.2938505093677,26.7603878052637,4,27,117,30,113084463,8,19.9954420908135,"green",1,"Breeding season"
"2694","2022-04-27",2022,14.2938505093677,26.7603878052637,4,27,117,30,113103972,12,25.9379796704398,"brown",0,"Breeding season"
"2695","2022-04-28",2022,14.2938505093677,26.7603878052637,4,28,118,30,113265328,16,25.9404860264112,"green",1,"Breeding season"
"2696","2022-04-28",2022,17.8980651255844,26.8668984025952,4,28,118,30,113318262,17,25.5580308753175,"green",1,"Breeding season"
"2697","2022-04-29",2022,17.8980651255844,26.8668984025952,4,29,119,30,113481612,13,26.7186521774392,"green",1,"Breeding season"
"2698","2022-04-29",2022,14.2938505093677,26.7603878052637,4,29,119,30,113521233,12,25.9429600594687,"green",1,"Breeding season"
"2699","2022-04-29",2022,14.2938505093677,26.7603878052637,4,29,119,30,113556426,13,26.5543278822166,"green",1,"Breeding season"
"2700","2022-04-29",2022,14.2938505093677,26.7603878052637,4,29,119,30,113564443,17,24.9464949862997,"brown",0,"Breeding season"
"2701","2022-04-29",2022,14.2938505093677,26.7603878052637,4,29,119,30,113590141,12,25.9429600594687,"green",1,"Breeding season"
"2702","2022-04-29",2022,14.2938505093677,26.7603878052637,4,29,119,30,113612027,19,21.5247160817839,"green",1,"Breeding season"
"2703","2022-04-29",2022,14.2938505093677,26.7603878052637,4,29,119,30,113615673,17,24.9464949862997,"green",1,"Breeding season"
"2704","2022-04-29",2022,17.8980651255844,26.8668984025952,4,29,119,30,113662299,19,23.1001855081888,"green",1,"Breeding season"
"2705","2022-04-29",2022,14.2938505093677,26.7603878052637,4,29,119,30,113676798,8,20.0326627276895,"green",1,"Breeding season"
"2706","2022-04-30",2022,17.8980651255844,26.8668984025952,4,30,120,30,113792039,9,23.4099007268514,"brown",0,"Breeding season"
"2707","2022-04-30",2022,14.2938505093677,26.7603878052637,4,30,120,30,113913859,14,26.7603878052637,"brown",0,"Breeding season"
"2708","2022-04-21",2022,14.2938505093677,26.7603878052637,4,21,111,30,113920589,13,26.5490713197435,"green",1,"Breeding season"
"2709","2022-04-30",2022,14.2938505093677,26.7603878052637,4,30,120,30,113989086,18,23.6069996603736,"green",1,"Breeding season"
"2710","2022-04-30",2022,14.2938505093677,26.7603878052637,4,30,120,30,113999385,18,23.6069996603736,"brown",0,"Breeding season"
"2711","2022-04-29",2022,14.2938505093677,26.7603878052637,4,29,119,30,114234309,16,25.9429600594687,"green",1,"Breeding season"
